date,storenumber,total_lettuce_trans_sub
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,4904,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,4
2015-04-22,12631,2
2015-04-22,12631,4
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,4
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,4
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,4
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,4
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,4
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,0
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,12631,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,4
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,4
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,4
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,20974,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,0
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,4
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,4
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,4
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,4
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,4
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-22,46673,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,4
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,4
2015-04-23,4904,4
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,4
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,4
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,4
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,6
2015-04-23,4904,10
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,4
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,4
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,4
2015-04-23,4904,2
2015-04-23,4904,4
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,4
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,4904,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,4
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,4
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,4
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,4
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,4
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,4
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,2
2015-04-23,12631,4
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,4
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,4
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,4
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,4
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,4
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,4
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,4
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,4
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,20974,4
2015-04-23,20974,2
2015-04-23,20974,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,0
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-23,46673,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,0
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,0
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,4904,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,4
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,4
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,4
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,4
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,4
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,0
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,4
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,4
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,4
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,12631,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,4
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,0
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
2015-04-24,20974,2
